origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.3792_4.8866,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.371165182_4.891996432,52.3415275_4.8961455,721,K52,Scheldebuurt
52.366338_4.88034,52.3415275_4.8961455,496,K52,Scheldebuurt
52.36599_4.89594,52.3415275_4.8961455,497,K52,Scheldebuurt
52.3688_4.8895,52.3415275_4.8961455,700,K52,Scheldebuurt
52.377142358729_4.883511152465,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.40204_4.89471,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.3612_4.908,52.3415275_4.8961455,350,K52,Scheldebuurt
52.3740734_4.8840706,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.334105_4.893702,52.3480695_4.9039145,392,K53,IJselbuurt
52.395654_4.944886,52.3480695_4.9039145,99999,K53,IJselbuurt
52.340804_4.881667,52.3480695_4.9039145,375,K53,IJselbuurt
52.3373954_4.9180886,52.3480695_4.9039145,318,K53,IJselbuurt
52.328393_4.957531,52.3480695_4.9039145,99999,K53,IJselbuurt
52.403142_4.906788,52.3480695_4.9039145,99999,K53,IJselbuurt
52.4059_4.941451,52.3480695_4.9039145,99999,K53,IJselbuurt
52.352356_4.991526,52.3480695_4.9039145,99999,K53,IJselbuurt
52.380601_4.808558,52.3480695_4.9039145,99999,K53,IJselbuurt
52.373553_4.852268,52.3480695_4.9039145,99999,K53,IJselbuurt
52.363338_4.953024,52.3480695_4.9039145,99999,K53,IJselbuurt
52.370423_4.932634,52.3480695_4.9039145,458,K53,IJselbuurt
52.307704_5.002509,52.3480695_4.9039145,99999,K53,IJselbuurt
52.378434_4.830374,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3282_4.882657,52.3480695_4.9039145,339,K53,IJselbuurt
52.346118_4.922209,52.3480695_4.9039145,179,K53,IJselbuurt
52.349677_4.810143,52.3480695_4.9039145,99999,K53,IJselbuurt
52.36465_4.762661,52.3480695_4.9039145,99999,K53,IJselbuurt
52.339341_4.908426,52.3480695_4.9039145,253,K53,IJselbuurt
52.34695_4.94993,52.3480695_4.9039145,654,K53,IJselbuurt
52.306709_4.964399,52.3480695_4.9039145,99999,K53,IJselbuurt
52.391106_4.916855,52.3480695_4.9039145,99999,K53,IJselbuurt
52.385283_4.963883,52.3480695_4.9039145,99999,K53,IJselbuurt
52.368785_4.926183,52.3480695_4.9039145,409,K53,IJselbuurt
52.378145_4.792047,52.3480695_4.9039145,99999,K53,IJselbuurt
52.343193_4.850315,52.3480695_4.9039145,99999,K53,IJselbuurt
52.340692_4.917866,52.3480695_4.9039145,339,K53,IJselbuurt
52.353057_4.817727,52.3480695_4.9039145,99999,K53,IJselbuurt
52.346941_4.926532,52.3480695_4.9039145,296,K53,IJselbuurt
52.362706_4.844943,52.3480695_4.9039145,99999,K53,IJselbuurt
52.372161_4.934287,52.3480695_4.9039145,527,K53,IJselbuurt
52.353412_4.894705,52.3480695_4.9039145,174,K53,IJselbuurt
52.389867_4.953788,52.3480695_4.9039145,99999,K53,IJselbuurt
52.339242_4.818469,52.3480695_4.9039145,99999,K53,IJselbuurt
52.360758_4.816634,52.3480695_4.9039145,99999,K53,IJselbuurt
52.353159_4.800874,52.3480695_4.9039145,99999,K53,IJselbuurt
52.35059_5.003941,52.3480695_4.9039145,99999,K53,IJselbuurt
52.354702_4.85755,52.3480695_4.9039145,516,K53,IJselbuurt
52.367799_4.909432,52.3480695_4.9039145,386,K53,IJselbuurt
52.415937_4.875358,52.3480695_4.9039145,99999,K53,IJselbuurt
52.36326_4.844275,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3624_4.8977,52.3480695_4.9039145,346,K53,IJselbuurt
52.3687_4.8772,52.3480695_4.9039145,376,K53,IJselbuurt
52.366_4.9165,52.3480695_4.9039145,442,K53,IJselbuurt
52.3999_4.9354,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3668_4.8913,52.3480695_4.9039145,448,K53,IJselbuurt
52.3731_4.8926,52.3480695_4.9039145,507,K53,IJselbuurt
52.3713_4.87531,52.3480695_4.9039145,427,K53,IJselbuurt
52.3594_4.8977,52.3480695_4.9039145,203,K53,IJselbuurt
52.3849549_4.881195,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3794976_4.8919539,52.3480695_4.9039145,99999,K53,IJselbuurt
52.366831866_4.886996452,52.3480695_4.9039145,444,K53,IJselbuurt
52.37551_4.88661,52.3480695_4.9039145,618,K53,IJselbuurt
52.3631_4.8808,52.3480695_4.9039145,308,K53,IJselbuurt
52.3637_4.8822,52.3480695_4.9039145,327,K53,IJselbuurt
52.380101_4.8825396,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3628595_4.8833056,52.3480695_4.9039145,316,K53,IJselbuurt
52.3891743_4.8308528,52.3480695_4.9039145,99999,K53,IJselbuurt
52.366831866_4.889329776,52.3480695_4.9039145,479,K53,IJselbuurt
52.3792_4.8866,52.3480695_4.9039145,99999,K53,IJselbuurt
52.371165182_4.891996432,52.3480695_4.9039145,594,K53,IJselbuurt
52.366338_4.88034,52.3480695_4.9039145,391,K53,IJselbuurt
52.36599_4.89594,52.3480695_4.9039145,369,K53,IJselbuurt
52.3688_4.8895,52.3480695_4.9039145,572,K53,IJselbuurt
52.377142358729_4.883511152465,52.3480695_4.9039145,99999,K53,IJselbuurt
52.40204_4.89471,52.3480695_4.9039145,99999,K53,IJselbuurt
52.3612_4.908,52.3480695_4.9039145,223,K53,IJselbuurt
52.3740734_4.8840706,52.3480695_4.9039145,478,K53,IJselbuurt
52.334105_4.893702,52.362194_4.936081,99999,M31,Indische Buurt West
52.395654_4.944886,52.362194_4.936081,99999,M31,Indische Buurt West
52.340804_4.881667,52.362194_4.936081,99999,M31,Indische Buurt West
52.3373954_4.9180886,52.362194_4.936081,475,M31,Indische Buurt West
52.328393_4.957531,52.362194_4.936081,99999,M31,Indische Buurt West
52.403142_4.906788,52.362194_4.936081,99999,M31,Indische Buurt West
52.4059_4.941451,52.362194_4.936081,99999,M31,Indische Buurt West
52.352356_4.991526,52.362194_4.936081,99999,M31,Indische Buurt West
52.380601_4.808558,52.362194_4.936081,99999,M31,Indische Buurt West
52.373553_4.852268,52.362194_4.936081,99999,M31,Indische Buurt West
52.363338_4.953024,52.362194_4.936081,172,M31,Indische Buurt West
52.370423_4.932634,52.362194_4.936081,191,M31,Indische Buurt West
52.307704_5.002509,52.362194_4.936081,99999,M31,Indische Buurt West
52.378434_4.830374,52.362194_4.936081,99999,M31,Indische Buurt West
52.3282_4.882657,52.362194_4.936081,99999,M31,Indische Buurt West
52.346118_4.922209,52.362194_4.936081,314,M31,Indische Buurt West
52.349677_4.810143,52.362194_4.936081,99999,M31,Indische Buurt West
52.36465_4.762661,52.362194_4.936081,99999,M31,Indische Buurt West
52.339341_4.908426,52.362194_4.936081,498,M31,Indische Buurt West
52.34695_4.94993,52.362194_4.936081,675,M31,Indische Buurt West
52.306709_4.964399,52.362194_4.936081,99999,M31,Indische Buurt West
52.391106_4.916855,52.362194_4.936081,551,M31,Indische Buurt West
52.385283_4.963883,52.362194_4.936081,515,M31,Indische Buurt West
52.368785_4.926183,52.362194_4.936081,208,M31,Indische Buurt West
52.378145_4.792047,52.362194_4.936081,99999,M31,Indische Buurt West
52.343193_4.850315,52.362194_4.936081,99999,M31,Indische Buurt West
52.340692_4.917866,52.362194_4.936081,496,M31,Indische Buurt West
52.353057_4.817727,52.362194_4.936081,99999,M31,Indische Buurt West
52.346941_4.926532,52.362194_4.936081,453,M31,Indische Buurt West
52.362706_4.844943,52.362194_4.936081,99999,M31,Indische Buurt West
52.372161_4.934287,52.362194_4.936081,268,M31,Indische Buurt West
52.353412_4.894705,52.362194_4.936081,373,M31,Indische Buurt West
52.389867_4.953788,52.362194_4.936081,598,M31,Indische Buurt West
52.339242_4.818469,52.362194_4.936081,99999,M31,Indische Buurt West
52.360758_4.816634,52.362194_4.936081,99999,M31,Indische Buurt West
52.353159_4.800874,52.362194_4.936081,99999,M31,Indische Buurt West
52.35059_5.003941,52.362194_4.936081,99999,M31,Indische Buurt West
52.354702_4.85755,52.362194_4.936081,99999,M31,Indische Buurt West
52.367799_4.909432,52.362194_4.936081,304,M31,Indische Buurt West
52.415937_4.875358,52.362194_4.936081,99999,M31,Indische Buurt West
52.36326_4.844275,52.362194_4.936081,99999,M31,Indische Buurt West
52.3624_4.8977,52.362194_4.936081,470,M31,Indische Buurt West
52.3687_4.8772,52.362194_4.936081,99999,M31,Indische Buurt West
52.366_4.9165,52.362194_4.936081,360,M31,Indische Buurt West
52.3999_4.9354,52.362194_4.936081,99999,M31,Indische Buurt West
52.3668_4.8913,52.362194_4.936081,501,M31,Indische Buurt West
52.3731_4.8926,52.362194_4.936081,456,M31,Indische Buurt West
52.3713_4.87531,52.362194_4.936081,99999,M31,Indische Buurt West
52.3594_4.8977,52.362194_4.936081,328,M31,Indische Buurt West
52.3849549_4.881195,52.362194_4.936081,99999,M31,Indische Buurt West
52.3794976_4.8919539,52.362194_4.936081,99999,M31,Indische Buurt West
52.366831866_4.886996452,52.362194_4.936081,546,M31,Indische Buurt West
52.37551_4.88661,52.362194_4.936081,99999,M31,Indische Buurt West
52.3631_4.8808,52.362194_4.936081,99999,M31,Indische Buurt West
52.3637_4.8822,52.362194_4.936081,99999,M31,Indische Buurt West
52.380101_4.8825396,52.362194_4.936081,99999,M31,Indische Buurt West
52.3628595_4.8833056,52.362194_4.936081,99999,M31,Indische Buurt West
52.3891743_4.8308528,52.362194_4.936081,99999,M31,Indische Buurt West
52.366831866_4.889329776,52.362194_4.936081,531,M31,Indische Buurt West
52.3792_4.8866,52.362194_4.936081,99999,M31,Indische Buurt West
52.371165182_4.891996432,52.362194_4.936081,543,M31,Indische Buurt West
52.366338_4.88034,52.362194_4.936081,99999,M31,Indische Buurt West
52.36599_4.89594,52.362194_4.936081,416,M31,Indische Buurt West
52.3688_4.8895,52.362194_4.936081,568,M31,Indische Buurt West
52.377142358729_4.883511152465,52.362194_4.936081,99999,M31,Indische Buurt West
52.40204_4.89471,52.362194_4.936081,99999,M31,Indische Buurt West
52.3612_4.908,52.362194_4.936081,237,M31,Indische Buurt West
52.3740734_4.8840706,52.362194_4.936081,99999,M31,Indische Buurt West
52.334105_4.893702,52.3400645_4.9038285,348,K54,Rijnbuurt
52.395654_4.944886,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.340804_4.881667,52.3400645_4.9038285,364,K54,Rijnbuurt
52.3373954_4.9180886,52.3400645_4.9038285,342,K54,Rijnbuurt
52.328393_4.957531,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.403142_4.906788,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.4059_4.941451,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.352356_4.991526,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.380601_4.808558,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.373553_4.852268,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.363338_4.953024,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.370423_4.932634,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.307704_5.002509,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.378434_4.830374,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3282_4.882657,52.3400645_4.9038285,266,K54,Rijnbuurt
52.346118_4.922209,52.3400645_4.9038285,238,K54,Rijnbuurt
52.349677_4.810143,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.36465_4.762661,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.339341_4.908426,52.3400645_4.9038285,204,K54,Rijnbuurt
52.34695_4.94993,52.3400645_4.9038285,629,K54,Rijnbuurt
52.306709_4.964399,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.391106_4.916855,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.385283_4.963883,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.368785_4.926183,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.378145_4.792047,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.343193_4.850315,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.340692_4.917866,52.3400645_4.9038285,370,K54,Rijnbuurt
52.353057_4.817727,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.346941_4.926532,52.3400645_4.9038285,302,K54,Rijnbuurt
52.362706_4.844943,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.372161_4.934287,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.353412_4.894705,52.3400645_4.9038285,268,K54,Rijnbuurt
52.389867_4.953788,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.339242_4.818469,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.360758_4.816634,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.353159_4.800874,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.35059_5.003941,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.354702_4.85755,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.367799_4.909432,52.3400645_4.9038285,472,K54,Rijnbuurt
52.415937_4.875358,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.36326_4.844275,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3624_4.8977,52.3400645_4.9038285,477,K54,Rijnbuurt
52.3687_4.8772,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.366_4.9165,52.3400645_4.9038285,528,K54,Rijnbuurt
52.3999_4.9354,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3668_4.8913,52.3400645_4.9038285,573,K54,Rijnbuurt
52.3731_4.8926,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3713_4.87531,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3594_4.8977,52.3400645_4.9038285,334,K54,Rijnbuurt
52.3849549_4.881195,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3794976_4.8919539,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.366831866_4.886996452,52.3400645_4.9038285,557,K54,Rijnbuurt
52.37551_4.88661,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3631_4.8808,52.3400645_4.9038285,421,K54,Rijnbuurt
52.3637_4.8822,52.3400645_4.9038285,440,K54,Rijnbuurt
52.380101_4.8825396,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3628595_4.8833056,52.3400645_4.9038285,428,K54,Rijnbuurt
52.3891743_4.8308528,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.366831866_4.889329776,52.3400645_4.9038285,603,K54,Rijnbuurt
52.3792_4.8866,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.371165182_4.891996432,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.366338_4.88034,52.3400645_4.9038285,504,K54,Rijnbuurt
52.36599_4.89594,52.3400645_4.9038285,488,K54,Rijnbuurt
52.3688_4.8895,52.3400645_4.9038285,697,K54,Rijnbuurt
52.377142358729_4.883511152465,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.40204_4.89471,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.3612_4.908,52.3400645_4.9038285,309,K54,Rijnbuurt
52.3740734_4.8840706,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.334105_4.893702,52.3437075_4.875265,515,K59,Prinses Irenebuurt e.o.
52.395654_4.944886,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.340804_4.881667,52.3437075_4.875265,100,K59,Prinses Irenebuurt e.o.
52.3373954_4.9180886,52.3437075_4.875265,537,K59,Prinses Irenebuurt e.o.
52.328393_4.957531,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.403142_4.906788,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.4059_4.941451,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.352356_4.991526,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.380601_4.808558,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.373553_4.852268,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.363338_4.953024,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.370423_4.932634,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.307704_5.002509,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.378434_4.830374,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3282_4.882657,52.3437075_4.875265,275,K59,Prinses Irenebuurt e.o.
52.346118_4.922209,52.3437075_4.875265,413,K59,Prinses Irenebuurt e.o.
52.349677_4.810143,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.36465_4.762661,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.339341_4.908426,52.3437075_4.875265,447,K59,Prinses Irenebuurt e.o.
52.34695_4.94993,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.306709_4.964399,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.391106_4.916855,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.385283_4.963883,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.368785_4.926183,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.378145_4.792047,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.343193_4.850315,52.3437075_4.875265,385,K59,Prinses Irenebuurt e.o.
52.340692_4.917866,52.3437075_4.875265,558,K59,Prinses Irenebuurt e.o.
52.353057_4.817727,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.346941_4.926532,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.362706_4.844943,52.3437075_4.875265,486,K59,Prinses Irenebuurt e.o.
52.372161_4.934287,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.353412_4.894705,52.3437075_4.875265,225,K59,Prinses Irenebuurt e.o.
52.389867_4.953788,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.339242_4.818469,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.360758_4.816634,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.353159_4.800874,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.35059_5.003941,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.354702_4.85755,52.3437075_4.875265,306,K59,Prinses Irenebuurt e.o.
52.367799_4.909432,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.415937_4.875358,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.36326_4.844275,52.3437075_4.875265,485,K59,Prinses Irenebuurt e.o.
52.3624_4.8977,52.3437075_4.875265,475,K59,Prinses Irenebuurt e.o.
52.3687_4.8772,52.3437075_4.875265,379,K59,Prinses Irenebuurt e.o.
52.366_4.9165,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3999_4.9354,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3668_4.8913,52.3437075_4.875265,518,K59,Prinses Irenebuurt e.o.
52.3731_4.8926,52.3437075_4.875265,562,K59,Prinses Irenebuurt e.o.
52.3713_4.87531,52.3437075_4.875265,430,K59,Prinses Irenebuurt e.o.
52.3594_4.8977,52.3437075_4.875265,359,K59,Prinses Irenebuurt e.o.
52.3849549_4.881195,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3794976_4.8919539,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.366831866_4.886996452,52.3437075_4.875265,447,K59,Prinses Irenebuurt e.o.
52.37551_4.88661,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3631_4.8808,52.3437075_4.875265,311,K59,Prinses Irenebuurt e.o.
52.3637_4.8822,52.3437075_4.875265,331,K59,Prinses Irenebuurt e.o.
52.380101_4.8825396,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3628595_4.8833056,52.3437075_4.875265,319,K59,Prinses Irenebuurt e.o.
52.3891743_4.8308528,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.366831866_4.889329776,52.3437075_4.875265,548,K59,Prinses Irenebuurt e.o.
52.3792_4.8866,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.371165182_4.891996432,52.3437075_4.875265,628,K59,Prinses Irenebuurt e.o.
52.366338_4.88034,52.3437075_4.875265,395,K59,Prinses Irenebuurt e.o.
52.36599_4.89594,52.3437075_4.875265,524,K59,Prinses Irenebuurt e.o.
52.3688_4.8895,52.3437075_4.875265,610,K59,Prinses Irenebuurt e.o.
52.377142358729_4.883511152465,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.40204_4.89471,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.3612_4.908,52.3437075_4.875265,378,K59,Prinses Irenebuurt e.o.
52.3740734_4.8840706,52.3437075_4.875265,481,K59,Prinses Irenebuurt e.o.
52.334105_4.893702,52.3301585_4.848372,642,K90,Buitenveldert-West
52.395654_4.944886,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.340804_4.881667,52.3301585_4.848372,493,K90,Buitenveldert-West
52.3373954_4.9180886,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.328393_4.957531,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.403142_4.906788,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.4059_4.941451,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.352356_4.991526,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.380601_4.808558,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.373553_4.852268,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.363338_4.953024,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.370423_4.932634,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.307704_5.002509,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.378434_4.830374,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3282_4.882657,52.3301585_4.848372,309,K90,Buitenveldert-West
52.346118_4.922209,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.349677_4.810143,52.3301585_4.848372,601,K90,Buitenveldert-West
52.36465_4.762661,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.339341_4.908426,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.34695_4.94993,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.306709_4.964399,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.391106_4.916855,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.385283_4.963883,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.368785_4.926183,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.378145_4.792047,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.343193_4.850315,52.3301585_4.848372,421,K90,Buitenveldert-West
52.340692_4.917866,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.353057_4.817727,52.3301585_4.848372,655,K90,Buitenveldert-West
52.346941_4.926532,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.362706_4.844943,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.372161_4.934287,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.353412_4.894705,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.389867_4.953788,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.339242_4.818469,52.3301585_4.848372,445,K90,Buitenveldert-West
52.360758_4.816634,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.353159_4.800874,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.35059_5.003941,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.354702_4.85755,52.3301585_4.848372,439,K90,Buitenveldert-West
52.367799_4.909432,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.415937_4.875358,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.36326_4.844275,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3624_4.8977,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3687_4.8772,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.366_4.9165,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3999_4.9354,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3668_4.8913,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3731_4.8926,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3713_4.87531,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3594_4.8977,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3849549_4.881195,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3794976_4.8919539,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.366831866_4.886996452,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.37551_4.88661,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3631_4.8808,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3637_4.8822,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.380101_4.8825396,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3628595_4.8833056,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3891743_4.8308528,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.366831866_4.889329776,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3792_4.8866,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.371165182_4.891996432,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.366338_4.88034,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.36599_4.89594,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3688_4.8895,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.377142358729_4.883511152465,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.40204_4.89471,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3612_4.908,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.3740734_4.8840706,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.334105_4.893702,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.395654_4.944886,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.340804_4.881667,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3373954_4.9180886,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.328393_4.957531,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.403142_4.906788,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.4059_4.941451,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.352356_4.991526,52.363115_4.950387,526,M32,Indische Buurt Oost
52.380601_4.808558,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.373553_4.852268,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.363338_4.953024,52.363115_4.950387,27,M32,Indische Buurt Oost
52.370423_4.932634,52.363115_4.950387,207,M32,Indische Buurt Oost
52.307704_5.002509,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.378434_4.830374,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.3282_4.882657,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.346118_4.922209,52.363115_4.950387,323,M32,Indische Buurt Oost
52.349677_4.810143,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.36465_4.762661,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.339341_4.908426,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.34695_4.94993,52.363115_4.950387,684,M32,Indische Buurt Oost
52.306709_4.964399,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.391106_4.916855,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.385283_4.963883,52.363115_4.950387,420,M32,Indische Buurt Oost
