origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.38459839_4.86331622,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.36045023_4.92916923,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.348825_4.9148372,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.39622675_4.95481232,52.3480815_4.8481375,99999,K44,Hoofddorppleinbuurt
52.30187026_4.88177715,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.30742444_4.97326246,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.34122656_4.96464743,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.35790106_4.8859532,52.3496455_4.852877,391,K45,Schinkelbuurt
52.30697114_5.01931383,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.33239698_4.94041243,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.37256242_4.87565532,52.3496455_4.852877,382,K45,Schinkelbuurt
52.40643251_4.88930498,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.37010431_4.90925773,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.36636082_4.80218278,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.34879041_4.84370537,52.3496455_4.852877,182,K45,Schinkelbuurt
52.38459839_4.86331622,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.36045023_4.92916923,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.348825_4.9148372,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.39622675_4.95481232,52.3496455_4.852877,99999,K45,Schinkelbuurt
52.30187026_4.88177715,52.354371_4.8627965,99999,K46,Willemspark
52.30742444_4.97326246,52.354371_4.8627965,99999,K46,Willemspark
52.34122656_4.96464743,52.354371_4.8627965,99999,K46,Willemspark
52.35790106_4.8859532,52.354371_4.8627965,343,K46,Willemspark
52.30697114_5.01931383,52.354371_4.8627965,99999,K46,Willemspark
52.33239698_4.94041243,52.354371_4.8627965,99999,K46,Willemspark
52.37256242_4.87565532,52.354371_4.8627965,401,K46,Willemspark
52.40643251_4.88930498,52.354371_4.8627965,99999,K46,Willemspark
52.37010431_4.90925773,52.354371_4.8627965,99999,K46,Willemspark
52.36636082_4.80218278,52.354371_4.8627965,99999,K46,Willemspark
52.34879041_4.84370537,52.354371_4.8627965,279,K46,Willemspark
52.38459839_4.86331622,52.354371_4.8627965,537,K46,Willemspark
52.36045023_4.92916923,52.354371_4.8627965,99999,K46,Willemspark
52.348825_4.9148372,52.354371_4.8627965,99999,K46,Willemspark
52.39622675_4.95481232,52.354371_4.8627965,99999,K46,Willemspark
52.30187026_4.88177715,52.355265_4.876464,99999,K47,Museumkwartier
52.30742444_4.97326246,52.355265_4.876464,99999,K47,Museumkwartier
52.34122656_4.96464743,52.355265_4.876464,99999,K47,Museumkwartier
52.35790106_4.8859532,52.355265_4.876464,184,K47,Museumkwartier
52.30697114_5.01931383,52.355265_4.876464,99999,K47,Museumkwartier
52.33239698_4.94041243,52.355265_4.876464,99999,K47,Museumkwartier
52.37256242_4.87565532,52.355265_4.876464,243,K47,Museumkwartier
52.40643251_4.88930498,52.355265_4.876464,99999,K47,Museumkwartier
52.37010431_4.90925773,52.355265_4.876464,454,K47,Museumkwartier
52.36636082_4.80218278,52.355265_4.876464,99999,K47,Museumkwartier
52.34879041_4.84370537,52.355265_4.876464,354,K47,Museumkwartier
52.38459839_4.86331622,52.355265_4.876464,479,K47,Museumkwartier
52.36045023_4.92916923,52.355265_4.876464,99999,K47,Museumkwartier
52.348825_4.9148372,52.355265_4.876464,391,K47,Museumkwartier
52.39622675_4.95481232,52.355265_4.876464,99999,K47,Museumkwartier
52.30187026_4.88177715,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.30742444_4.97326246,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.34122656_4.96464743,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.35790106_4.8859532,52.3444565_4.8574755,362,K48,Stadionbuurt
52.30697114_5.01931383,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.33239698_4.94041243,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.37256242_4.87565532,52.3444565_4.8574755,422,K48,Stadionbuurt
52.40643251_4.88930498,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.37010431_4.90925773,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.36636082_4.80218278,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.34879041_4.84370537,52.3444565_4.8574755,261,K48,Stadionbuurt
52.38459839_4.86331622,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.36045023_4.92916923,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.348825_4.9148372,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.39622675_4.95481232,52.3444565_4.8574755,99999,K48,Stadionbuurt
52.30187026_4.88177715,52.3480995_4.875792,99999,K49,Apollobuurt
52.30742444_4.97326246,52.3480995_4.875792,99999,K49,Apollobuurt
52.34122656_4.96464743,52.3480995_4.875792,99999,K49,Apollobuurt
52.35790106_4.8859532,52.3480995_4.875792,298,K49,Apollobuurt
52.30697114_5.01931383,52.3480995_4.875792,99999,K49,Apollobuurt
52.33239698_4.94041243,52.3480995_4.875792,99999,K49,Apollobuurt
52.37256242_4.87565532,52.3480995_4.875792,425,K49,Apollobuurt
52.40643251_4.88930498,52.3480995_4.875792,99999,K49,Apollobuurt
52.37010431_4.90925773,52.3480995_4.875792,569,K49,Apollobuurt
52.36636082_4.80218278,52.3480995_4.875792,99999,K49,Apollobuurt
52.34879041_4.84370537,52.3480995_4.875792,421,K49,Apollobuurt
52.38459839_4.86331622,52.3480995_4.875792,99999,K49,Apollobuurt
52.36045023_4.92916923,52.3480995_4.875792,99999,K49,Apollobuurt
52.348825_4.9148372,52.3480995_4.875792,424,K49,Apollobuurt
52.39622675_4.95481232,52.3480995_4.875792,99999,K49,Apollobuurt
52.30187026_4.88177715,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.30742444_4.97326246,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.34122656_4.96464743,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.35790106_4.8859532,52.3415275_4.8961455,344,K52,Scheldebuurt
52.30697114_5.01931383,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.33239698_4.94041243,52.3415275_4.8961455,567,K52,Scheldebuurt
52.37256242_4.87565532,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.40643251_4.88930498,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.37010431_4.90925773,52.3415275_4.8961455,484,K52,Scheldebuurt
52.36636082_4.80218278,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.34879041_4.84370537,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.38459839_4.86331622,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.36045023_4.92916923,52.3415275_4.8961455,451,K52,Scheldebuurt
52.348825_4.9148372,52.3415275_4.8961455,232,K52,Scheldebuurt
52.39622675_4.95481232,52.3415275_4.8961455,99999,K52,Scheldebuurt
52.30187026_4.88177715,52.3480695_4.9039145,99999,K53,IJselbuurt
52.30742444_4.97326246,52.3480695_4.9039145,99999,K53,IJselbuurt
52.34122656_4.96464743,52.3480695_4.9039145,99999,K53,IJselbuurt
52.35790106_4.8859532,52.3480695_4.9039145,299,K53,IJselbuurt
52.30697114_5.01931383,52.3480695_4.9039145,99999,K53,IJselbuurt
52.33239698_4.94041243,52.3480695_4.9039145,490,K53,IJselbuurt
52.37256242_4.87565532,52.3480695_4.9039145,418,K53,IJselbuurt
52.40643251_4.88930498,52.3480695_4.9039145,99999,K53,IJselbuurt
52.37010431_4.90925773,52.3480695_4.9039145,357,K53,IJselbuurt
52.36636082_4.80218278,52.3480695_4.9039145,99999,K53,IJselbuurt
52.34879041_4.84370537,52.3480695_4.9039145,99999,K53,IJselbuurt
52.38459839_4.86331622,52.3480695_4.9039145,99999,K53,IJselbuurt
52.36045023_4.92916923,52.3480695_4.9039145,351,K53,IJselbuurt
52.348825_4.9148372,52.3480695_4.9039145,132,K53,IJselbuurt
52.39622675_4.95481232,52.3480695_4.9039145,99999,K53,IJselbuurt
52.30187026_4.88177715,52.362194_4.936081,99999,M31,Indische Buurt West
52.30742444_4.97326246,52.362194_4.936081,99999,M31,Indische Buurt West
52.34122656_4.96464743,52.362194_4.936081,468,M31,Indische Buurt West
52.35790106_4.8859532,52.362194_4.936081,424,M31,Indische Buurt West
52.30697114_5.01931383,52.362194_4.936081,99999,M31,Indische Buurt West
52.33239698_4.94041243,52.362194_4.936081,594,M31,Indische Buurt West
52.37256242_4.87565532,52.362194_4.936081,99999,M31,Indische Buurt West
52.40643251_4.88930498,52.362194_4.936081,99999,M31,Indische Buurt West
52.37010431_4.90925773,52.362194_4.936081,297,M31,Indische Buurt West
52.36636082_4.80218278,52.362194_4.936081,99999,M31,Indische Buurt West
52.34879041_4.84370537,52.362194_4.936081,99999,M31,Indische Buurt West
52.38459839_4.86331622,52.362194_4.936081,99999,M31,Indische Buurt West
52.36045023_4.92916923,52.362194_4.936081,85,M31,Indische Buurt West
52.348825_4.9148372,52.362194_4.936081,358,M31,Indische Buurt West
52.39622675_4.95481232,52.362194_4.936081,99999,M31,Indische Buurt West
52.30187026_4.88177715,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.30742444_4.97326246,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.34122656_4.96464743,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.35790106_4.8859532,52.3400645_4.9038285,352,K54,Rijnbuurt
52.30697114_5.01931383,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.33239698_4.94041243,52.3400645_4.9038285,498,K54,Rijnbuurt
52.37256242_4.87565532,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.40643251_4.88930498,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.37010431_4.90925773,52.3400645_4.9038285,443,K54,Rijnbuurt
52.36636082_4.80218278,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.34879041_4.84370537,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.38459839_4.86331622,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.36045023_4.92916923,52.3400645_4.9038285,410,K54,Rijnbuurt
52.348825_4.9148372,52.3400645_4.9038285,191,K54,Rijnbuurt
52.39622675_4.95481232,52.3400645_4.9038285,99999,K54,Rijnbuurt
52.30187026_4.88177715,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.30742444_4.97326246,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.34122656_4.96464743,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.35790106_4.8859532,52.3437075_4.875265,242,K59,Prinses Irenebuurt e.o.
52.30697114_5.01931383,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.33239698_4.94041243,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.37256242_4.87565532,52.3437075_4.875265,421,K59,Prinses Irenebuurt e.o.
52.40643251_4.88930498,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.37010431_4.90925773,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.36636082_4.80218278,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.34879041_4.84370537,52.3437075_4.875265,418,K59,Prinses Irenebuurt e.o.
52.38459839_4.86331622,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.36045023_4.92916923,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.348825_4.9148372,52.3437075_4.875265,367,K59,Prinses Irenebuurt e.o.
52.39622675_4.95481232,52.3437075_4.875265,99999,K59,Prinses Irenebuurt e.o.
52.30187026_4.88177715,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.30742444_4.97326246,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.34122656_4.96464743,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.35790106_4.8859532,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.30697114_5.01931383,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.33239698_4.94041243,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.37256242_4.87565532,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.40643251_4.88930498,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.37010431_4.90925773,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.36636082_4.80218278,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.34879041_4.84370537,52.3301585_4.848372,526,K90,Buitenveldert-West
52.38459839_4.86331622,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.36045023_4.92916923,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.348825_4.9148372,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.39622675_4.95481232,52.3301585_4.848372,99999,K90,Buitenveldert-West
52.30187026_4.88177715,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.30742444_4.97326246,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.34122656_4.96464743,52.363115_4.950387,477,M32,Indische Buurt Oost
52.35790106_4.8859532,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.30697114_5.01931383,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.33239698_4.94041243,52.363115_4.950387,603,M32,Indische Buurt Oost
52.37256242_4.87565532,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.40643251_4.88930498,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.37010431_4.90925773,52.363115_4.950387,334,M32,Indische Buurt Oost
52.36636082_4.80218278,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.34879041_4.84370537,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.38459839_4.86331622,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.36045023_4.92916923,52.363115_4.950387,135,M32,Indische Buurt Oost
52.348825_4.9148372,52.363115_4.950387,408,M32,Indische Buurt Oost
52.39622675_4.95481232,52.363115_4.950387,99999,M32,Indische Buurt Oost
52.30187026_4.88177715,52.4033155_4.9307625,99999,N74,Elzenhagen
52.30742444_4.97326246,52.4033155_4.9307625,99999,N74,Elzenhagen
52.34122656_4.96464743,52.4033155_4.9307625,99999,N74,Elzenhagen
52.35790106_4.8859532,52.4033155_4.9307625,99999,N74,Elzenhagen
52.30697114_5.01931383,52.4033155_4.9307625,99999,N74,Elzenhagen
52.33239698_4.94041243,52.4033155_4.9307625,99999,N74,Elzenhagen
52.37256242_4.87565532,52.4033155_4.9307625,99999,N74,Elzenhagen
52.40643251_4.88930498,52.4033155_4.9307625,429,N74,Elzenhagen
52.37010431_4.90925773,52.4033155_4.9307625,99999,N74,Elzenhagen
52.36636082_4.80218278,52.4033155_4.9307625,99999,N74,Elzenhagen
52.34879041_4.84370537,52.4033155_4.9307625,99999,N74,Elzenhagen
52.38459839_4.86331622,52.4033155_4.9307625,99999,N74,Elzenhagen
52.36045023_4.92916923,52.4033155_4.9307625,99999,N74,Elzenhagen
52.348825_4.9148372,52.4033155_4.9307625,99999,N74,Elzenhagen
52.39622675_4.95481232,52.4033155_4.9307625,175,N74,Elzenhagen
52.30187026_4.88177715,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.30742444_4.97326246,52.2987555_4.9505865,366,T92,Amstel III/Bullewijk
52.34122656_4.96464743,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.35790106_4.8859532,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.30697114_5.01931383,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.33239698_4.94041243,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.37256242_4.87565532,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.40643251_4.88930498,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.37010431_4.90925773,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.36636082_4.80218278,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.34879041_4.84370537,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.38459839_4.86331622,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.36045023_4.92916923,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.348825_4.9148372,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.39622675_4.95481232,52.2987555_4.9505865,99999,T92,Amstel III/Bullewijk
52.30187026_4.88177715,52.329135_4.8885105,464,K91,Buitenveldert-Oost
52.30742444_4.97326246,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.34122656_4.96464743,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.35790106_4.8859532,52.329135_4.8885105,392,K91,Buitenveldert-Oost
52.30697114_5.01931383,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.33239698_4.94041243,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.37256242_4.87565532,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.40643251_4.88930498,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.37010431_4.90925773,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.36636082_4.80218278,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.34879041_4.84370537,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.38459839_4.86331622,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.36045023_4.92916923,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.348825_4.9148372,52.329135_4.8885105,348,K91,Buitenveldert-Oost
52.39622675_4.95481232,52.329135_4.8885105,99999,K91,Buitenveldert-Oost
52.30187026_4.88177715,52.354353_4.9105665,99999,M27,Weesperzijde
52.30742444_4.97326246,52.354353_4.9105665,99999,M27,Weesperzijde
52.34122656_4.96464743,52.354353_4.9105665,99999,M27,Weesperzijde
52.35790106_4.8859532,52.354353_4.9105665,408,M27,Weesperzijde
52.30697114_5.01931383,52.354353_4.9105665,99999,M27,Weesperzijde
52.33239698_4.94041243,52.354353_4.9105665,538,M27,Weesperzijde
52.37256242_4.87565532,52.354353_4.9105665,527,M27,Weesperzijde
52.40643251_4.88930498,52.354353_4.9105665,99999,M27,Weesperzijde
52.37010431_4.90925773,52.354353_4.9105665,355,M27,Weesperzijde
52.36636082_4.80218278,52.354353_4.9105665,99999,M27,Weesperzijde
52.34879041_4.84370537,52.354353_4.9105665,99999,M27,Weesperzijde
52.38459839_4.86331622,52.354353_4.9105665,99999,M27,Weesperzijde
52.36045023_4.92916923,52.354353_4.9105665,352,M27,Weesperzijde
52.348825_4.9148372,52.354353_4.9105665,198,M27,Weesperzijde
52.39622675_4.95481232,52.354353_4.9105665,99999,M27,Weesperzijde
52.30187026_4.88177715,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.30742444_4.97326246,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.34122656_4.96464743,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.35790106_4.8859532,52.3590395_4.917509,327,M28,Oosterparkbuurt
52.30697114_5.01931383,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.33239698_4.94041243,52.3590395_4.917509,508,M28,Oosterparkbuurt
52.37256242_4.87565532,52.3590395_4.917509,446,M28,Oosterparkbuurt
52.40643251_4.88930498,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.37010431_4.90925773,52.3590395_4.917509,274,M28,Oosterparkbuurt
52.36636082_4.80218278,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.34879041_4.84370537,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.38459839_4.86331622,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.36045023_4.92916923,52.3590395_4.917509,114,M28,Oosterparkbuurt
52.348825_4.9148372,52.3590395_4.917509,219,M28,Oosterparkbuurt
52.39622675_4.95481232,52.3590395_4.917509,99999,M28,Oosterparkbuurt
52.30187026_4.88177715,52.3609545_4.929872,99999,M29,Dapperbuurt
52.30742444_4.97326246,52.3609545_4.929872,99999,M29,Dapperbuurt
52.34122656_4.96464743,52.3609545_4.929872,411,M29,Dapperbuurt
52.35790106_4.8859532,52.3609545_4.929872,360,M29,Dapperbuurt
52.30697114_5.01931383,52.3609545_4.929872,99999,M29,Dapperbuurt
52.33239698_4.94041243,52.3609545_4.929872,537,M29,Dapperbuurt
52.37256242_4.87565532,52.3609545_4.929872,99999,M29,Dapperbuurt
52.40643251_4.88930498,52.3609545_4.929872,99999,M29,Dapperbuurt
52.37010431_4.90925773,52.3609545_4.929872,263,M29,Dapperbuurt
52.36636082_4.80218278,52.3609545_4.929872,99999,M29,Dapperbuurt
52.34879041_4.84370537,52.3609545_4.929872,99999,M29,Dapperbuurt
52.38459839_4.86331622,52.3609545_4.929872,99999,M29,Dapperbuurt
52.36045023_4.92916923,52.3609545_4.929872,21,M29,Dapperbuurt
52.348825_4.9148372,52.3609545_4.929872,294,M29,Dapperbuurt
52.39622675_4.95481232,52.3609545_4.929872,99999,M29,Dapperbuurt
52.30187026_4.88177715,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.30742444_4.97326246,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.34122656_4.96464743,52.353946_4.9213965,420,M30,Transvaalbuurt
52.35790106_4.8859532,52.353946_4.9213965,367,M30,Transvaalbuurt
52.30697114_5.01931383,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.33239698_4.94041243,52.353946_4.9213965,463,M30,Transvaalbuurt
52.37256242_4.87565532,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.40643251_4.88930498,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.37010431_4.90925773,52.353946_4.9213965,313,M30,Transvaalbuurt
52.36636082_4.80218278,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.34879041_4.84370537,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.38459839_4.86331622,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.36045023_4.92916923,52.353946_4.9213965,167,M30,Transvaalbuurt
52.348825_4.9148372,52.353946_4.9213965,174,M30,Transvaalbuurt
52.39622675_4.95481232,52.353946_4.9213965,99999,M30,Transvaalbuurt
52.30187026_4.88177715,52.359685_4.991164,99999,M35,IJburg West
52.30742444_4.97326246,52.359685_4.991164,99999,M35,IJburg West
52.34122656_4.96464743,52.359685_4.991164,457,M35,IJburg West
52.35790106_4.8859532,52.359685_4.991164,99999,M35,IJburg West
52.30697114_5.01931383,52.359685_4.991164,99999,M35,IJburg West
52.33239698_4.94041243,52.359685_4.991164,99999,M35,IJburg West
52.37256242_4.87565532,52.359685_4.991164,99999,M35,IJburg West
52.40643251_4.88930498,52.359685_4.991164,99999,M35,IJburg West
52.37010431_4.90925773,52.359685_4.991164,99999,M35,IJburg West
52.36636082_4.80218278,52.359685_4.991164,99999,M35,IJburg West
52.34879041_4.84370537,52.359685_4.991164,99999,M35,IJburg West
52.38459839_4.86331622,52.359685_4.991164,99999,M35,IJburg West
52.36045023_4.92916923,52.359685_4.991164,99999,M35,IJburg West
52.348825_4.9148372,52.359685_4.991164,99999,M35,IJburg West
52.39622675_4.95481232,52.359685_4.991164,99999,M35,IJburg West
52.30187026_4.88177715,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.30742444_4.97326246,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.34122656_4.96464743,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.35790106_4.8859532,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.30697114_5.01931383,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.33239698_4.94041243,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.37256242_4.87565532,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.40643251_4.88930498,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.37010431_4.90925773,52.3746005_4.935603,261,M33,Oostelijk Havengebied
52.36636082_4.80218278,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.34879041_4.84370537,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.38459839_4.86331622,52.3746005_4.935603,99999,M33,Oostelijk Havengebied
52.36045023_4.92916923,52.3746005_4.935603,354,M33,Oostelijk Havengebied
52.348825_4.9148372,52.3746005_4.935603,560,M33,Oostelijk Havengebied
52.39622675_4.95481232,52.3746005_4.935603,666,M33,Oostelijk Havengebied
52.30187026_4.88177715,52.3612875_5.0201615,99999,M50,IJburg Oost
52.30742444_4.97326246,52.3612875_5.0201615,99999,M50,IJburg Oost
52.34122656_4.96464743,52.3612875_5.0201615,99999,M50,IJburg Oost
52.35790106_4.8859532,52.3612875_5.0201615,99999,M50,IJburg Oost
52.30697114_5.01931383,52.3612875_5.0201615,99999,M50,IJburg Oost
52.33239698_4.94041243,52.3612875_5.0201615,99999,M50,IJburg Oost
52.37256242_4.87565532,52.3612875_5.0201615,99999,M50,IJburg Oost
52.40643251_4.88930498,52.3612875_5.0201615,99999,M50,IJburg Oost
52.37010431_4.90925773,52.3612875_5.0201615,99999,M50,IJburg Oost
52.36636082_4.80218278,52.3612875_5.0201615,99999,M50,IJburg Oost
52.34879041_4.84370537,52.3612875_5.0201615,99999,M50,IJburg Oost
52.38459839_4.86331622,52.3612875_5.0201615,99999,M50,IJburg Oost
52.36045023_4.92916923,52.3612875_5.0201615,99999,M50,IJburg Oost
52.348825_4.9148372,52.3612875_5.0201615,99999,M50,IJburg Oost
52.39622675_4.95481232,52.3612875_5.0201615,99999,M50,IJburg Oost
52.30187026_4.88177715,52.3493295_5.006388,99999,M51,IJburg Zuid
52.30742444_4.97326246,52.3493295_5.006388,99999,M51,IJburg Zuid
52.34122656_4.96464743,52.3493295_5.006388,580,M51,IJburg Zuid
52.35790106_4.8859532,52.3493295_5.006388,99999,M51,IJburg Zuid
52.30697114_5.01931383,52.3493295_5.006388,99999,M51,IJburg Zuid
52.33239698_4.94041243,52.3493295_5.006388,99999,M51,IJburg Zuid
52.37256242_4.87565532,52.3493295_5.006388,99999,M51,IJburg Zuid
52.40643251_4.88930498,52.3493295_5.006388,99999,M51,IJburg Zuid
52.37010431_4.90925773,52.3493295_5.006388,99999,M51,IJburg Zuid
52.36636082_4.80218278,52.3493295_5.006388,99999,M51,IJburg Zuid
52.34879041_4.84370537,52.3493295_5.006388,99999,M51,IJburg Zuid
52.38459839_4.86331622,52.3493295_5.006388,99999,M51,IJburg Zuid
52.36045023_4.92916923,52.3493295_5.006388,99999,M51,IJburg Zuid
52.348825_4.9148372,52.3493295_5.006388,99999,M51,IJburg Zuid
52.39622675_4.95481232,52.3493295_5.006388,99999,M51,IJburg Zuid
52.30187026_4.88177715,52.347574_4.9262095,99999,M55,Frankendael
52.30742444_4.97326246,52.347574_4.9262095,99999,M55,Frankendael
52.34122656_4.96464743,52.347574_4.9262095,284,M55,Frankendael
52.35790106_4.8859532,52.347574_4.9262095,487,M55,Frankendael
52.30697114_5.01931383,52.347574_4.9262095,99999,M55,Frankendael
52.33239698_4.94041243,52.347574_4.9262095,327,M55,Frankendael
52.37256242_4.87565532,52.347574_4.9262095,99999,M55,Frankendael
52.40643251_4.88930498,52.347574_4.9262095,99999,M55,Frankendael
52.37010431_4.90925773,52.347574_4.9262095,433,M55,Frankendael
52.36636082_4.80218278,52.347574_4.9262095,99999,M55,Frankendael
52.34879041_4.84370537,52.347574_4.9262095,99999,M55,Frankendael
52.38459839_4.86331622,52.347574_4.9262095,99999,M55,Frankendael
52.36045023_4.92916923,52.347574_4.9262095,400,M55,Frankendael
52.348825_4.9148372,52.347574_4.9262095,232,M55,Frankendael
52.39622675_4.95481232,52.347574_4.9262095,99999,M55,Frankendael
52.30187026_4.88177715,52.349646_4.9489735,99999,M56,Middenmeer
