origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.3962145_4.9548264,52.2961795_4.9694905,99999,T96,Holendrecht/Reigersbos
52.3016997_4.8818308,52.2955235_4.9939255,99999,T97,Gein
52.308309_4.972099,52.2955235_4.9939255,829,T97,Gein
52.3411722_4.9559195,52.2955235_4.9939255,99999,T97,Gein
52.3579322_4.8859237,52.2955235_4.9939255,99999,T97,Gein
52.306983_5.019014,52.2955235_4.9939255,803,T97,Gein
52.3322959_4.9316684,52.2955235_4.9939255,99999,T97,Gein
52.3725605_4.8669247,52.2955235_4.9939255,99999,T97,Gein
52.4063049_4.8895732,52.2955235_4.9939255,99999,T97,Gein
52.3701069_4.9005251,52.2955235_4.9939255,99999,T97,Gein
52.3665066_4.802105,52.2955235_4.9939255,99999,T97,Gein
52.3488064_4.8436638,52.2955235_4.9939255,99999,T97,Gein
52.3845943_4.8633189,52.2955235_4.9939255,99999,T97,Gein
52.3604565_4.920448,52.2955235_4.9939255,99999,T97,Gein
52.3488242_4.9148304,52.2955235_4.9939255,99999,T97,Gein
52.3962145_4.9548264,52.2955235_4.9939255,99999,T97,Gein
52.3016997_4.8818308,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.308309_4.972099,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3411722_4.9559195,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3579322_4.8859237,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.306983_5.019014,52.3039755_5.0376595,239,SAB,Weesp Zuid
52.3322959_4.9316684,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3725605_4.8669247,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.4063049_4.8895732,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3701069_4.9005251,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3665066_4.802105,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3488064_4.8436638,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3845943_4.8633189,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3604565_4.920448,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3488242_4.9148304,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3962145_4.9548264,52.3039755_5.0376595,99999,SAB,Weesp Zuid
52.3016997_4.8818308,52.314258_5.027545,99999,SAD,Hogewey
52.308309_4.972099,52.314258_5.027545,99999,SAD,Hogewey
52.3411722_4.9559195,52.314258_5.027545,99999,SAD,Hogewey
52.3579322_4.8859237,52.314258_5.027545,99999,SAD,Hogewey
52.306983_5.019014,52.314258_5.027545,373,SAD,Hogewey
52.3322959_4.9316684,52.314258_5.027545,99999,SAD,Hogewey
52.3725605_4.8669247,52.314258_5.027545,99999,SAD,Hogewey
52.4063049_4.8895732,52.314258_5.027545,99999,SAD,Hogewey
52.3701069_4.9005251,52.314258_5.027545,99999,SAD,Hogewey
52.3665066_4.802105,52.314258_5.027545,99999,SAD,Hogewey
52.3488064_4.8436638,52.314258_5.027545,99999,SAD,Hogewey
52.3845943_4.8633189,52.314258_5.027545,99999,SAD,Hogewey
52.3604565_4.920448,52.314258_5.027545,99999,SAD,Hogewey
52.3488242_4.9148304,52.314258_5.027545,99999,SAD,Hogewey
52.3962145_4.9548264,52.314258_5.027545,99999,SAD,Hogewey
52.3016997_4.8818308,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.308309_4.972099,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3411722_4.9559195,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3579322_4.8859237,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.306983_5.019014,52.291911_5.051284,293,SAF,Aetsveldsepolder
52.3322959_4.9316684,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3725605_4.8669247,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.4063049_4.8895732,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3701069_4.9005251,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3665066_4.802105,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3488064_4.8436638,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3845943_4.8633189,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3604565_4.920448,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3488242_4.9148304,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3962145_4.9548264,52.291911_5.051284,99999,SAF,Aetsveldsepolder
52.3016997_4.8818308,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.308309_4.972099,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3411722_4.9559195,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3579322_4.8859237,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.306983_5.019014,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3322959_4.9316684,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3725605_4.8669247,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.4063049_4.8895732,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3701069_4.9005251,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3665066_4.802105,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3488064_4.8436638,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3845943_4.8633189,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3604565_4.920448,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3488242_4.9148304,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3962145_4.9548264,52.3001095_5.077167,99999,SAG,Oostelijke Vechtoever
52.3016997_4.8818308,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.308309_4.972099,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3411722_4.9559195,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3579322_4.8859237,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.306983_5.019014,52.3204235_5.0394015,542,SAH,Bloemendalerpolder
52.3322959_4.9316684,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3725605_4.8669247,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.4063049_4.8895732,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3701069_4.9005251,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3665066_4.802105,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3488064_4.8436638,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3845943_4.8633189,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3604565_4.920448,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3488242_4.9148304,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3962145_4.9548264,52.3204235_5.0394015,99999,SAH,Bloemendalerpolder
52.3016997_4.8818308,52.3134855_5.0093725,99999,T98,Driemond
52.308309_4.972099,52.3134855_5.0093725,817,T98,Driemond
52.3411722_4.9559195,52.3134855_5.0093725,99999,T98,Driemond
52.3579322_4.8859237,52.3134855_5.0093725,99999,T98,Driemond
52.306983_5.019014,52.3134855_5.0093725,215,T98,Driemond
52.3322959_4.9316684,52.3134855_5.0093725,99999,T98,Driemond
52.3725605_4.8669247,52.3134855_5.0093725,99999,T98,Driemond
52.4063049_4.8895732,52.3134855_5.0093725,99999,T98,Driemond
52.3701069_4.9005251,52.3134855_5.0093725,99999,T98,Driemond
52.3665066_4.802105,52.3134855_5.0093725,99999,T98,Driemond
52.3488064_4.8436638,52.3134855_5.0093725,99999,T98,Driemond
52.3845943_4.8633189,52.3134855_5.0093725,99999,T98,Driemond
52.3604565_4.920448,52.3134855_5.0093725,99999,T98,Driemond
52.3488242_4.9148304,52.3134855_5.0093725,99999,T98,Driemond
52.3962145_4.9548264,52.3134855_5.0093725,99999,T98,Driemond
52.3016997_4.8818308,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.308309_4.972099,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3411722_4.9559195,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3579322_4.8859237,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.306983_5.019014,52.3140145_5.0396685,422,SAC,Weesp Noord
52.3322959_4.9316684,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3725605_4.8669247,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.4063049_4.8895732,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3701069_4.9005251,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3665066_4.802105,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3488064_4.8436638,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3845943_4.8633189,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3604565_4.920448,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3488242_4.9148304,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3962145_4.9548264,52.3140145_5.0396685,99999,SAC,Weesp Noord
52.3016997_4.8818308,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.308309_4.972099,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3411722_4.9559195,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3579322_4.8859237,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.306983_5.019014,52.3073085_5.04236,335,SAA,Weesp Binnenstad
52.3322959_4.9316684,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3725605_4.8669247,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.4063049_4.8895732,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3701069_4.9005251,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3665066_4.802105,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3488064_4.8436638,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3845943_4.8633189,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3604565_4.920448,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3488242_4.9148304,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3962145_4.9548264,52.3073085_5.04236,99999,SAA,Weesp Binnenstad
52.3016997_4.8818308,52.3770435_4.7766975,99999,F79,Eendracht
52.308309_4.972099,52.3770435_4.7766975,99999,F79,Eendracht
52.3411722_4.9559195,52.3770435_4.7766975,99999,F79,Eendracht
52.3579322_4.8859237,52.3770435_4.7766975,99999,F79,Eendracht
52.306983_5.019014,52.3770435_4.7766975,99999,F79,Eendracht
52.3322959_4.9316684,52.3770435_4.7766975,99999,F79,Eendracht
52.3725605_4.8669247,52.3770435_4.7766975,99999,F79,Eendracht
52.4063049_4.8895732,52.3770435_4.7766975,99999,F79,Eendracht
52.3701069_4.9005251,52.3770435_4.7766975,99999,F79,Eendracht
52.3665066_4.802105,52.3770435_4.7766975,413,F79,Eendracht
52.3488064_4.8436638,52.3770435_4.7766975,99999,F79,Eendracht
52.3845943_4.8633189,52.3770435_4.7766975,99999,F79,Eendracht
52.3604565_4.920448,52.3770435_4.7766975,99999,F79,Eendracht
52.3488242_4.9148304,52.3770435_4.7766975,99999,F79,Eendracht
52.3962145_4.9548264,52.3770435_4.7766975,99999,F79,Eendracht
52.3016997_4.8818308,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.308309_4.972099,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3411722_4.9559195,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3579322_4.8859237,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.306983_5.019014,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3322959_4.9316684,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3725605_4.8669247,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.4063049_4.8895732,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3701069_4.9005251,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3665066_4.802105,52.3553485_4.795132,233,F82,Osdorp-Midden
52.3488064_4.8436638,52.3553485_4.795132,505,F82,Osdorp-Midden
52.3845943_4.8633189,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3604565_4.920448,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3488242_4.9148304,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3962145_4.9548264,52.3553485_4.795132,99999,F82,Osdorp-Midden
52.3016997_4.8818308,52.3576805_4.784397,99999,F83,De Punt
52.308309_4.972099,52.3576805_4.784397,99999,F83,De Punt
52.3411722_4.9559195,52.3576805_4.784397,99999,F83,De Punt
52.3579322_4.8859237,52.3576805_4.784397,99999,F83,De Punt
52.306983_5.019014,52.3576805_4.784397,99999,F83,De Punt
52.3322959_4.9316684,52.3576805_4.784397,99999,F83,De Punt
52.3725605_4.8669247,52.3576805_4.784397,99999,F83,De Punt
52.4063049_4.8895732,52.3576805_4.784397,99999,F83,De Punt
52.3701069_4.9005251,52.3576805_4.784397,99999,F83,De Punt
52.3665066_4.802105,52.3576805_4.784397,217,F83,De Punt
52.3488064_4.8436638,52.3576805_4.784397,99999,F83,De Punt
52.3845943_4.8633189,52.3576805_4.784397,99999,F83,De Punt
52.3604565_4.920448,52.3576805_4.784397,99999,F83,De Punt
52.3488242_4.9148304,52.3576805_4.784397,99999,F83,De Punt
52.3962145_4.9548264,52.3576805_4.784397,99999,F83,De Punt
52.3016997_4.8818308,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.308309_4.972099,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3411722_4.9559195,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3579322_4.8859237,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.306983_5.019014,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3322959_4.9316684,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3725605_4.8669247,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.4063049_4.8895732,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3701069_4.9005251,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3665066_4.802105,52.349437_4.7814875,341,F84,Middelveldsche Akerpolder
52.3488064_4.8436638,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3845943_4.8633189,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3604565_4.920448,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3488242_4.9148304,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
52.3962145_4.9548264,52.349437_4.7814875,99999,F84,Middelveldsche Akerpolder
